"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179364",5867.70849770222,-0.388236078203118,0.071032652432495,-5.46560018397277,4.61343137640958e-08,6.62015162344698e-07
"ENSG00000001561",886.31299273063,0.682321734423177,0.124895711126956,5.46313182627705,4.67806933468913e-08,6.70966868365465e-07
"ENSG00000051620",3604.91618909306,-0.487243310492839,0.0892122386641111,-5.46161959153762,4.71810242873244e-08,6.76382616614477e-07
"ENSG00000167157",613.058672133219,-0.944048103457879,0.172881992146683,-5.46065030681098,4.74393655078782e-08,6.79758576957059e-07
"ENSG00000106333",1493.15278250716,0.602721820913171,0.110380184658559,5.46041685631873,4.75017911300642e-08,6.80325363864237e-07
"ENSG00000134690",4549.60254964674,-0.42177118794188,0.0773033678437529,-5.45605191218023,4.86837654080308e-08,6.96918175934886e-07
"ENSG00000136167",271.933065011958,1.06789997401792,0.195775956902704,5.45470440248514,4.90543788037376e-08,7.01885813503984e-07
"ENSG00000186854",1147.47079496068,-0.659712878798173,0.120974886063559,-5.45330440279619,4.9442325067405e-08,7.07096559509662e-07
"ENSG00000130844",7646.14226133559,0.443996846138024,0.0814212388439975,5.45308389361059,4.95036996267668e-08,7.07634095529761e-07
"ENSG00000162817",1475.37994454653,-0.644113124641994,0.118125953228405,-5.45276551882342,4.9592443524286e-08,7.08562160190652e-07
"ENSG00000167291",13559.8509010179,-0.440657059886886,0.0808399837393045,-5.45097907624439,5.00932645412847e-08,7.15030873469096e-07
"ENSG00000269416",2385.1878163971,-0.531349899688038,0.0974771488507344,-5.45102012064066,5.00817031037128e-08,7.15030873469096e-07
"ENSG00000185745",371.585132040972,0.909447131597939,0.16690399148654,5.44892380043099,5.06755170693367e-08,7.22995014993554e-07
"ENSG00000072201",335.033365267958,-1.02452364248534,0.188036775491278,-5.44852803292654,5.0788387357144e-08,7.24257985960193e-07
"ENSG00000261824",1058.92042387353,0.619395388536059,0.113696450602308,5.44779881214238,5.09969947634157e-08,7.2688433312282e-07
"ENSG00000251322",1630.68135655092,-0.53987016743672,0.0991364949203788,-5.44572579321385,5.15945673682958e-08,7.35049614705314e-07
"ENSG00000198771",61.8774340344418,2.31457363807894,0.425046209222787,5.44546354691934,5.16706448829113e-08,7.35781078665373e-07
"ENSG00000116661",4085.85627555095,-0.493944952556172,0.0907967892234584,-5.44011475274233,5.32462629360081e-08,7.57854824668629e-07
"ENSG00000091129",730.176860613198,0.714292158584982,0.13133146019896,5.43885035240506,5.36254725550988e-08,7.62498774719129e-07
"ENSG00000148400",12099.879042694,0.524352175498792,0.0964100533174407,5.43877072417236,5.36494414726573e-08,7.62498774719129e-07
"ENSG00000141505",573.254452974679,0.782668246216572,0.143901129849605,5.43893051454535,5.36013534088169e-08,7.62498774719129e-07
"ENSG00000089876",1526.596130722,-0.517914691642986,0.095255209094975,-5.43712723496932,5.41464736127631e-08,7.69195391861922e-07
"ENSG00000049089",571.084244056934,-0.791353297925563,0.145560636432283,-5.43658860885588,5.43103363619358e-08,7.71154928763008e-07
"ENSG00000054598",209.29180158352,-5.65825229911402,1.04080665608025,-5.43641056296026,5.43646077262353e-08,7.71557245244428e-07
"ENSG00000187848",178.2318384082,-1.48263104155047,0.272751885905991,-5.43582324509204,5.45440049196079e-08,7.73734150855305e-07
"ENSG00000188770",67.0141775854793,2.17751488778279,0.400629018815434,5.43524004881422,5.47227107888367e-08,7.75899179139907e-07
"ENSG00000293141",479.24452824675,0.951287945984928,0.175108307660981,5.43256889802552,5.55484949544832e-08,7.87232529495479e-07
"ENSG00000102144",31329.6089578424,-0.428050084638577,0.0788046263182284,-5.43178877481162,5.57919392977315e-08,7.90306103947438e-07
"ENSG00000125257",1999.65146773251,0.498592590243126,0.0917993980385627,5.43132744763402,5.59363866655038e-08,7.91975104302113e-07
"ENSG00000158220",800.629564462109,0.762330116076813,0.14038333844557,5.4303461117103,5.62448617620574e-08,7.9596379773355e-07
"ENSG00000105227",1514.6684835264,0.565180478330761,0.104107088858159,5.42883759914557,5.67222678353086e-08,8.02338231715133e-07
"ENSG00000107679",5089.28383968411,-0.472875817027728,0.0871088854608355,-5.42856006624416,5.68105266239131e-08,8.03204722187045e-07
"ENSG00000090013",2032.62726131978,0.60038901824151,0.110628750193809,5.42706138494468,5.72894296370727e-08,8.09590813973398e-07
"ENSG00000139292",98.7858390125743,-1.78386611954026,0.328721686663307,-5.42667609687518,5.74131790308576e-08,8.10954338381254e-07
"ENSG00000124780",183.419907286262,1.24877166363018,0.230124955108853,5.42649389345667,5.74717905140819e-08,8.113969399252e-07
"ENSG00000108528",4912.84003612477,-0.497936228911758,0.0918054366970566,-5.42382071069352,5.83383986368311e-08,8.23241150023631e-07
"ENSG00000176058",2111.95720514129,-0.502745278346894,0.0926936828126293,-5.4237275194162,5.8368837205678e-08,8.23280132933761e-07
"ENSG00000120322",26.7403401820841,4.04889457657851,0.746552381704046,5.42345678053653,5.84573545222321e-08,8.24137879134046e-07
"ENSG00000113369",1251.89490834679,0.679974450792944,0.125417703438019,5.42167837676112,5.90420404699038e-08,8.31986536171591e-07
"ENSG00000119900",1349.14771173726,0.61640535406866,0.113715670628221,5.42058408188894,5.94046237555723e-08,8.36699499458811e-07
"ENSG00000274286",1075.93377224844,0.80538185478303,0.148754559210259,5.41416585184898,6.15750736711086e-08,8.66859307380249e-07
"ENSG00000116670",18914.971796359,-0.396564591405835,0.0732729806080134,-5.41215313086998,6.22714003730945e-08,8.7624756239283e-07
"ENSG00000161048",923.052128224628,0.639515291658145,0.118198372442415,5.41052536040387,6.28401228957968e-08,8.83832215499417e-07
"ENSG00000171132",240.063405966804,-1.24292291456376,0.229735314725359,-5.41023880481602,6.29407613771911e-08,8.84829314124435e-07
"ENSG00000276048",24.0332214837165,-5.60686749069634,1.0363721611263,-5.41009079653681,6.2992803105211e-08,8.85142614062688e-07
"ENSG00000198799",4067.08566687692,0.52600761238625,0.0972362676248399,5.40958250696859,6.31718422578331e-08,8.87239278396488e-07
"ENSG00000172992",2829.54254656923,-0.480826082670179,0.0889365035456104,-5.40639741277428,6.43050307173556e-08,9.02728527017073e-07
"ENSG00000001084",3391.39671035822,-0.466615879228543,0.086322478289101,-5.40549678921182,6.4629008681129e-08,9.06848642093181e-07
"ENSG00000117477",218.048544363642,1.31496159965582,0.243345850062134,5.40367382192901,6.52896247097799e-08,9.15686216992845e-07
"ENSG00000134453",7609.38282598621,-0.366894467360141,0.0679040805114153,-5.40312842169275,6.54885377244198e-08,9.18043134631629e-07
"ENSG00000172830",2456.23398190125,-0.542403656380857,0.100396414470112,-5.40261979716745,6.56745672240033e-08,9.20217310980888e-07
"ENSG00000306278",16.0454833735144,-7.489378682535,1.38628404102869,-5.40248496042522,6.57239695670718e-08,9.2047595231247e-07
"ENSG00000162402",7419.12999996083,-0.428144178673896,0.0792734990189937,-5.40084875743045,6.63263285052868e-08,9.2847496190436e-07
"ENSG00000101825",555.707666914702,-0.78465658835242,0.1454578020639,-5.39439326883077,6.87554811017468e-08,9.62026950298054e-07
"ENSG00000071282",687.981834636382,0.824086717781773,0.152827342142434,5.39227278462862,6.95720437505046e-08,9.72994633496126e-07
"ENSG00000291006",987.973278885879,0.687806773131229,0.127569474647972,5.39162503435269,6.98233490217557e-08,9.76050358717184e-07
"ENSG00000115107",2744.7722639976,0.509057220184284,0.094466901832239,5.38873626964398,7.09548377266246e-08,9.91401389316064e-07
"ENSG00000185736",413.791807533343,0.911521848869832,0.169168116950662,5.38826030164821,7.11429639613768e-08,9.93563262422102e-07
"ENSG00000172965",113.894413102604,1.63170329721876,0.302856266622064,5.38771515418226,7.1359026957121e-08,9.95894989479248e-07
"ENSG00000174576",71.6655652185406,2.08319737694089,0.386660153511147,5.38767017502059,7.13768822929961e-08,9.95894989479248e-07
"ENSG00000297754",36.6267881692201,-3.28799197621581,0.610427216446464,-5.38637840454837,7.18915259945612e-08,1.00260535572443e-06
"ENSG00000223764",76.0446277093659,-1.85345770648677,0.344127150691207,-5.38596766562577,7.20559169076823e-08,1.00442706666018e-06
"ENSG00000175970",4857.60449993538,-0.482822461089905,0.0896648023293132,-5.38474907151009,7.25457828017185e-08,1.01078192084437e-06
"ENSG00000159176",1849.85353494676,0.573785705943666,0.106576490991122,5.38379243497013,7.29326022447945e-08,1.01569574858422e-06
"ENSG00000118194",96.0912162428803,1.95065619701762,0.362383672017505,5.38284792512229,7.33164777436586e-08,1.02056399786645e-06
"ENSG00000166432",481.219080190704,0.967831102580125,0.179828041038614,5.38198101358565,7.36705369890297e-08,1.02501284556252e-06
"ENSG00000141664",1301.83301000805,-0.53709657313113,0.0998057931535147,-5.38141681119655,7.39018544408582e-08,1.02775056757934e-06
"ENSG00000160785",2748.24226500366,-0.516234101966025,0.0959430984160657,-5.38062779385476,7.42265239338975e-08,1.03178336797273e-06
"ENSG00000180917",1948.30082719409,0.52174316093288,0.0969749804729007,5.38018320177625,7.44100753746519e-08,1.03385171049499e-06
"ENSG00000141385",6726.18514572281,-0.380958364873566,0.0708115108610241,-5.37989318744012,7.45300456698588e-08,1.03503513937502e-06
"ENSG00000145247",4270.96143741757,0.411351713228205,0.0765011677794211,5.37706449677045,7.57100582889809e-08,1.05093191970243e-06
"ENSG00000258708",211.889029161708,1.2391027326034,0.230533350496044,5.3749391571206,7.66085464581433e-08,1.06290785050858e-06
"ENSG00000111664",470.939453144073,0.821592232036812,0.152876109371047,5.37423561743527,7.69082366582957e-08,1.06656844562906e-06
"ENSG00000077254",5828.59915936146,-0.377456396204193,0.0702435199929994,-5.37354045244047,7.7205474514413e-08,1.07019163577831e-06
"ENSG00000253352",12614.3136826793,0.364761661181946,0.0678905440467158,5.3727903687287,7.75274422723622e-08,1.07415408722681e-06
"ENSG00000213903",393.64213014601,0.842961264414418,0.156903546855371,5.37248061824525,7.76607793479617e-08,1.07550056017869e-06
"ENSG00000262691",113.056404104305,1.55737848576087,0.289984632990218,5.37055522460531,7.84945904093865e-08,1.08654191759331e-06
"ENSG00000156509",109.606883514588,1.77063395931251,0.329703070253203,5.37038965986188,7.85666933211126e-08,1.08703415173169e-06
"ENSG00000196368",3105.61649028968,-0.494930377114517,0.0921624374077659,-5.37019626471828,7.8650997502946e-08,1.08769466421206e-06
"ENSG00000142552",2720.66801803579,0.580776529277456,0.108162545890291,5.36947909738123,7.89643881981992e-08,1.09152121548877e-06
"ENSG00000168280",10220.9297768162,-0.422636596225208,0.0787388396878789,-5.36757460359514,7.98025026435975e-08,1.10259407623739e-06
"ENSG00000188493",2152.51130365007,-0.58411216813244,0.108893660302311,-5.36406037331122,8.13716860606883e-08,1.12375280652149e-06
"ENSG00000272121",63.7750936532597,2.29237942246713,0.427369057521078,5.36393401001912,8.14286630401195e-08,1.12401783733384e-06
"ENSG00000135912",5884.3481664738,-0.372005542648214,0.0693581600266335,-5.36354399403566,8.16047642809938e-08,1.12592621663577e-06
"ENSG00000117114",13049.5562690758,0.422521649542869,0.0787827819532509,5.36312172618619,8.17958437776879e-08,1.1274520637475e-06
"ENSG00000164180",3010.72948572071,0.504221880892913,0.0940170159906254,5.36309172951405,8.18094339752588e-08,1.1274520637475e-06
"ENSG00000122733",64.3931051023704,2.30302859172658,0.429425283997764,5.36304842203603,8.18290585817343e-08,1.1274520637475e-06
"ENSG00000125821",1843.02081580049,-0.54351735871508,0.101358116095316,-5.36234669361813,8.21476800207665e-08,1.13131807295266e-06
"ENSG00000151746",4426.70001383308,-0.402338446157856,0.0750365413043167,-5.36190020441028,8.23510345131661e-08,1.13359381011715e-06
"ENSG00000079841",84.1897638931792,2.23099526472683,0.416211947209205,5.3602384066247,8.311219608217e-08,1.14354232047008e-06
"ENSG00000176024",1082.6709907948,-0.68181697298634,0.127261946890623,-5.35758716289588,8.43406827585661e-08,1.15990859455343e-06
"ENSG00000132016",332.496720117004,-0.977858975429419,0.18266760920343,-5.3532149443113,8.64051074668863e-08,1.18775080028534e-06
"ENSG00000143870",32342.5833550895,0.401327615382748,0.0749783529720339,5.35257977102322,8.67090572393474e-08,1.19137844143135e-06
"ENSG00000267107",15.9637681319613,-7.48483210490269,1.39863467397374,-5.35152763204212,8.72148168933013e-08,1.19777431123039e-06
"ENSG00000168952",457.728408913102,0.845332794256009,0.157969443305718,5.35124247174839,8.73523837140906e-08,1.1991099946207e-06
"ENSG00000149328",937.03119334207,0.811557257745814,0.151667079863185,5.35091239626885,8.75118808288199e-08,1.20074535009913e-06
"ENSG00000163950",3272.12315565021,-0.456213918239907,0.085287965304105,-5.34910073904588,8.83923325928792e-08,1.21226681311221e-06
"ENSG00000145864",102.240916073468,-1.67445932193273,0.313042263991978,-5.34898802666351,8.84473924332343e-08,1.21246294134167e-06
"ENSG00000122642",1399.60868418549,0.638665815217638,0.119409202547712,5.34854769641768,8.86628115722468e-08,1.21485612889895e-06
"ENSG00000069812",100.283208010517,-2.22978491125925,0.416962169815643,-5.34769116403326,8.90833018911571e-08,1.22005570044026e-06
"ENSG00000026103",259.119218485145,1.32437455787173,0.247709139068472,5.34649049628179,8.96759873473303e-08,1.22760772923195e-06
"ENSG00000163961",4676.86983692602,-0.445810664148605,0.0834570688061307,-5.34179633344439,9.20300199927707e-08,1.2592534520354e-06
"ENSG00000111897",5657.09799963726,0.484839239381691,0.0908269244921396,5.33805633178353,9.39482726129496e-08,1.28452183563076e-06
"ENSG00000157224",5530.0283854007,0.458580815192883,0.0859082858628921,5.33802776515375,9.39630723882252e-08,1.28452183563076e-06
"ENSG00000303006",55.5108924861273,-2.57890847192562,0.483176614060912,-5.33740333633057,9.42871403818354e-08,1.28835992877283e-06
"ENSG00000119771",885.469197566287,-0.655361761164957,0.122861948071691,-5.33413128678822,9.60030470632167e-08,1.31060240522694e-06
"ENSG00000153140",2731.7294875575,-0.595741483970098,0.111683512101481,-5.33419367604394,9.59700483820078e-08,1.31060240522694e-06
"ENSG00000242173",93.7112798912548,-1.72994475159054,0.324399883601462,-5.33275392205702,9.67343616401048e-08,1.31998030078358e-06
"ENSG00000095370",343.354882184118,1.16227011874125,0.217957062220538,5.33256462029764,9.68352923405732e-08,1.3207516924599e-06
"ENSG00000295948",283.434839024179,-0.992272767876209,0.186093192802604,-5.33212823603252,9.70683494212999e-08,1.32332364355427e-06
"ENSG00000159399",7031.16107498684,-0.393511213156643,0.0738652397521019,-5.32742077975108,9.96172039470969e-08,1.35744982401021e-06
"ENSG00000136160",1283.19522564464,0.575127087109438,0.108010960720193,5.32471041156028,1.01113996778677e-07,1.37721522993374e-06
"ENSG00000225783",4456.98696779184,0.6646433071316,0.124836512507956,5.32410985999983,1.01448583622838e-07,1.38114005355999e-06
"ENSG00000103067",4503.45024443278,-0.44444608143747,0.0835159599325318,-5.3216903906333,1.02807437009648e-07,1.39899946419305e-06
"ENSG00000168216",2139.92587100941,0.510794827721533,0.0959997665012956,5.32079239707983,1.03316248719687e-07,1.40528049870349e-06
"ENSG00000102924",635.476752421299,0.707125201604641,0.132961670836056,5.31826350525135,1.04762274369395e-07,1.42429770368666e-06
"ENSG00000130226",1004.46881006668,0.65898785292983,0.123914928387284,5.31806668902903,1.04875632222994e-07,1.42518749736747e-06
"ENSG00000166881",8371.99427920118,0.538367113066388,0.101248457581964,5.31728705724294,1.05325834943674e-07,1.4306518776573e-06
"ENSG00000177511",660.616358298144,0.83603265768808,0.157310560469429,5.31453613281451,1.06929363852197e-07,1.45176987061218e-06
"ENSG00000173040",940.730080631126,0.614862198384562,0.115760538798128,5.31150083412109,1.0872607309033e-07,1.4754901898805e-06
"ENSG00000155876",2558.33836258564,-0.516442588331287,0.0972370991610993,-5.31116819389749,1.08924742794397e-07,1.47751223160279e-06
"ENSG00000071575",9198.76876907823,-0.358375407469725,0.0674898839106774,-5.31006110403203,1.09588486924057e-07,1.48583806769823e-06
"ENSG00000132510",813.229706044222,-0.688813272944482,0.129765812492389,-5.30812592095382,1.10758118049073e-07,1.50101218114159e-06
"ENSG00000141458",4734.97677513713,0.440804336138729,0.0830604435636892,5.30703084676798,1.11425327357272e-07,1.50936667253951e-06
"ENSG00000261655",58.1958881958734,2.31495600616892,0.436380134501554,5.30490694498073,1.12730488102682e-07,1.52635131069208e-06
"ENSG00000174804",1599.17881934201,-0.595846111912346,0.112345753164174,-5.30368167136338,1.13490148363458e-07,1.53593787232384e-06
